cmname,category,mktname,price
Anchovies - Retail,"meat, fish and eggs",Misamis Occidental,100
Anchovies - Retail,"meat, fish and eggs",Misamis Occidental,100.71
Anchovies - Retail,"meat, fish and eggs",Misamis Occidental,101.54
Anchovies - Retail,"meat, fish and eggs",Misamis Occidental,100.95
Ginger - Retail,vegetables and fruits,Misamis Occidental,152.31
Ginger - Retail,vegetables and fruits,Misamis Occidental,157.38
Ginger - Retail,vegetables and fruits,Misamis Occidental,144.15
Ginger - Retail,vegetables and fruits,Misamis Occidental,150
Ginger - Retail,vegetables and fruits,Misamis Occidental,130.46
Ginger - Retail,vegetables and fruits,Misamis Occidental,108.31
"Fish (mackerel, fresh) - Retail","meat, fish and eggs",Misamis Occidental,139.72
"Fish (mackerel, fresh) - Retail","meat, fish and eggs",Misamis Occidental,150.59
"Fish (mackerel, fresh) - Retail","meat, fish and eggs",Misamis Occidental,118.82
"Fish (mackerel, fresh) - Retail","meat, fish and eggs",Misamis Occidental,120
"Fish (mackerel, fresh) - Retail","meat, fish and eggs",Misamis Occidental,119.15
Water spinach - Retail,vegetables and fruits,Misamis Occidental,28
Water spinach - Retail,vegetables and fruits,Misamis Occidental,28.98
Water spinach - Retail,vegetables and fruits,Misamis Occidental,29.77
Water spinach - Retail,vegetables and fruits,Misamis Occidental,30
Water spinach - Retail,vegetables and fruits,Misamis Occidental,30
Water spinach - Retail,vegetables and fruits,Misamis Occidental,30
Fish (milkfish) - Retail,"meat, fish and eggs",Misamis Occidental,144.83
Fish (milkfish) - Retail,"meat, fish and eggs",Misamis Occidental,143.64
Fish (milkfish) - Retail,"meat, fish and eggs",Misamis Occidental,143.85
Fish (milkfish) - Retail,"meat, fish and eggs",Misamis Occidental,142.62
Fish (milkfish) - Retail,"meat, fish and eggs",Misamis Occidental,144.31
Fish (milkfish) - Retail,"meat, fish and eggs",Misamis Occidental,143.85
Fish (roundscad) - Retail,"meat, fish and eggs",Misamis Occidental,125.78
Fish (roundscad) - Retail,"meat, fish and eggs",Misamis Occidental,116.92
Fish (roundscad) - Retail,"meat, fish and eggs",Misamis Occidental,103.44
Fish (roundscad) - Retail,"meat, fish and eggs",Misamis Occidental,101.72
Fish (roundscad) - Retail,"meat, fish and eggs",Misamis Occidental,113.65
Fish (roundscad) - Retail,"meat, fish and eggs",Misamis Occidental,111.08
Bitter melon - Retail,vegetables and fruits,Misamis Occidental,69.54
Bitter melon - Retail,vegetables and fruits,Misamis Occidental,64.08
Bitter melon - Retail,vegetables and fruits,Misamis Occidental,60.57
Bitter melon - Retail,vegetables and fruits,Misamis Occidental,56
Bitter melon - Retail,vegetables and fruits,Misamis Occidental,44.69
Bitter melon - Retail,vegetables and fruits,Misamis Occidental,49.92
Cabbage (chinese) - Retail,vegetables and fruits,Misamis Occidental,92.62
Cabbage (chinese) - Retail,vegetables and fruits,Misamis Occidental,93.44
Cabbage (chinese) - Retail,vegetables and fruits,Misamis Occidental,75.86
Cabbage (chinese) - Retail,vegetables and fruits,Misamis Occidental,70.77
Cabbage (chinese) - Retail,vegetables and fruits,Misamis Occidental,78.62
Cabbage (chinese) - Retail,vegetables and fruits,Misamis Occidental,84.31
Bananas (lakatan) - Retail,vegetables and fruits,Misamis Occidental,73.83
Bananas (lakatan) - Retail,vegetables and fruits,Misamis Occidental,67.46
Bananas (lakatan) - Retail,vegetables and fruits,Misamis Occidental,64.07
Bananas (lakatan) - Retail,vegetables and fruits,Misamis Occidental,58.77
Bananas (lakatan) - Retail,vegetables and fruits,Misamis Occidental,56
Bananas (lakatan) - Retail,vegetables and fruits,Misamis Occidental,59.85
Bananas (latundan) - Retail,vegetables and fruits,Misamis Occidental,29.77
Bananas (latundan) - Retail,vegetables and fruits,Misamis Occidental,26.85
Bananas (latundan) - Retail,vegetables and fruits,Misamis Occidental,29.14
Bananas (latundan) - Retail,vegetables and fruits,Misamis Occidental,29.69
Bananas (latundan) - Retail,vegetables and fruits,Misamis Occidental,26.46
Bananas (latundan) - Retail,vegetables and fruits,Misamis Occidental,25
Calamansi - Retail,vegetables and fruits,Misamis Occidental,57.23
Calamansi - Retail,vegetables and fruits,Misamis Occidental,46.23
Calamansi - Retail,vegetables and fruits,Misamis Occidental,45.71
Calamansi - Retail,vegetables and fruits,Misamis Occidental,44.23
Calamansi - Retail,vegetables and fruits,Misamis Occidental,39.54
Calamansi - Retail,vegetables and fruits,Misamis Occidental,39.85
Mangoes (carabao) - Retail,vegetables and fruits,Misamis Occidental,88.15
Mangoes (carabao) - Retail,vegetables and fruits,Misamis Occidental,80.63
Mangoes (carabao) - Retail,vegetables and fruits,Misamis Occidental,77.79
Mangoes (carabao) - Retail,vegetables and fruits,Misamis Occidental,89.76
Mangoes (carabao) - Retail,vegetables and fruits,Misamis Occidental,130.73
Mangoes (carabao) - Retail,vegetables and fruits,Misamis Occidental,116.56
Semolina (white) - Retail,cereals and tubers,Misamis Occidental,30.35
Semolina (white) - Retail,cereals and tubers,Misamis Occidental,28.57
Semolina (white) - Retail,cereals and tubers,Misamis Occidental,26.67
Semolina (white) - Retail,cereals and tubers,Misamis Occidental,25
Semolina (white) - Retail,cereals and tubers,Misamis Occidental,25
Semolina (white) - Retail,cereals and tubers,Misamis Occidental,24.77
Choko - Retail,vegetables and fruits,Misamis Occidental,30.77
Choko - Retail,vegetables and fruits,Misamis Occidental,28.31
Choko - Retail,vegetables and fruits,Misamis Occidental,23.79
Choko - Retail,vegetables and fruits,Misamis Occidental,20
Choko - Retail,vegetables and fruits,Misamis Occidental,18.15
Choko - Retail,vegetables and fruits,Misamis Occidental,18.85
Bottle gourd - Retail,vegetables and fruits,Misamis Occidental,31.54
Bottle gourd - Retail,vegetables and fruits,Misamis Occidental,32.15
Bottle gourd - Retail,vegetables and fruits,Misamis Occidental,29.08
